,lat,lon,Severity,filename
24473,44.07,-121.306,2.0,44.07_-121.306
21025,37.96,-121.334,2.0,37.96_-121.334
24353,39.608,-86.362,2.0,39.608_-86.362
14896,41.905,-87.96900000000001,2.4375,41.905_-87.96900000000001
17917,45.585,-122.68,2.0,45.585_-122.68
26967,34.087,-117.67,2.0,34.087_-117.67
14166,41.146,-73.26,2.0625,41.146_-73.26
11779,39.296,-76.812,2.095238095238096,39.296_-76.812
7989,35.557,-97.639,2.055555555555556,35.557_-97.639
23705,30.311,-81.524,2.0,30.311_-81.524
3924,33.599000000000004,-117.681,2.034482758620689,33.599000000000004_-117.681
17503,43.118,-75.638,2.0,43.118_-75.638
1060,27.898,-82.34700000000001,2.090909090909091,27.898_-82.34700000000001
13068,40.63,-75.473,2.0625,40.63_-75.473
1756,29.74,-95.366,2.6,29.74_-95.366
6014,34.038000000000004,-118.22,2.0185185185185186,34.038000000000004_-118.22
12789,40.218,-75.246,2.257142857142857,40.218_-75.246
19146,33.959,-117.378,2.0,33.959_-117.378
21352,25.746,-80.352,2.0,25.746_-80.352
18543,34.033,-118.387,2.0,34.033_-118.387
10364,38.583,-77.321,2.1,38.583_-77.321
21842,25.699,-80.163,2.0,25.699_-80.163
27460,29.999,-90.06,1.9,29.999_-90.06
8714,37.044,-81.139,2.083333333333333,37.044_-81.139
16556,45.331,-118.073,2.75,45.331_-118.073
10037,38.197,-78.996,2.0689655172413794,38.197_-78.996
27527,31.752,-106.346,1.4642857142857142,31.752_-106.346
20403,30.119,-97.805,2.0,30.119_-97.805
11529,39.107,-94.588,2.071428571428572,39.107_-94.588
24678,26.416,-80.172,2.0,26.416_-80.172
2538,32.669000000000004,-97.306,2.3461538461538463,32.669000000000004_-97.306
26827,25.714,-80.381,2.0,25.714_-80.381
5281,33.934,-117.556,2.1627906976744184,33.934_-117.556
28268,38.562,-121.515,1.6756756756756757,38.562_-121.515
26682,30.263,-97.744,2.0,30.263_-97.744
11124,38.957,-94.541,2.074074074074074,38.957_-94.541
20102,33.183,-117.297,2.0,33.183_-117.297
21045,34.275,-79.694,2.0,34.275_-79.694
10710,38.802,-77.11,2.111111111111111,38.802_-77.11
17977,32.984,-117.255,2.0,32.984_-117.255
9336,37.632,-122.11,2.034482758620689,37.632_-122.11
5606,34.006,-81.111,2.321428571428572,34.006_-81.111
3891,33.564,-84.537,2.2222222222222223,33.564_-84.537
16383,45.064,-93.223,2.1818181818181817,45.064_-93.223
4360,33.77,-84.644,2.65,33.77_-84.644
10121,38.35,-77.481,2.0408163265306123,38.35_-77.481
19052,34.428,-119.738,2.0,34.428_-119.738
9568,37.752,-122.403,2.0729166666666665,37.752_-122.403
4257,33.745,-84.345,2.5,33.745_-84.345
27029,34.082,-118.296,2.0,34.082_-118.296
13849,40.844,-73.905,2.108695652173913,40.844_-73.905
16535,45.29,-122.77,2.064516129032258,45.29_-122.77
13892,40.853,-73.961,2.2595744680851064,40.853_-73.961
10285,38.553,-90.432,2.05,38.553_-90.432
23030,40.502,-122.336,2.0,40.502_-122.336
9949,38.023,-121.972,2.0434782608695654,38.023_-121.972
8328,36.153,-86.85300000000001,2.176470588235294,36.153_-86.85300000000001
23987,43.278,-121.773,2.0,43.278_-121.773
12242,39.78,-104.933,2.972972972972973,39.78_-104.933
14928,41.939,-87.709,2.5,41.939_-87.709
13578,40.756,-74.202,2.3714285714285714,40.756_-74.202
1715,29.725,-95.477,2.263157894736842,29.725_-95.477
28373,41.07,-111.974,1.9375,41.07_-111.974
10937,38.882,-77.018,2.004237288135593,38.882_-77.018
23972,38.573,-121.384,2.0,38.573_-121.384
13873,40.848,-73.938,2.019607843137255,40.848_-73.938
25882,38.756,-76.994,2.0,38.756_-76.994
10270,38.546,-121.474,2.03125,38.546_-121.474
22994,34.072,-118.054,2.0,34.072_-118.054
14192,41.178,-73.177,2.3125,41.178_-73.177
19171,34.59,-117.261,2.0,34.59_-117.261
27115,34.026,-118.039,2.0,34.026_-118.039
21850,45.465,-118.389,2.0,45.465_-118.389
7583,35.032000000000004,-81.852,2.090909090909091,35.032000000000004_-81.852
23014,44.555,-123.063,2.0,44.555_-123.063
15487,42.48,-83.113,2.2666666666666666,42.48_-83.113
10065,38.24,-122.268,2.016949152542373,38.24_-122.268
16178,44.952,-93.049,2.0416666666666665,44.952_-93.049
11593,39.154,-84.539,2.45,39.154_-84.539
16618,45.415,-122.745,2.185185185185185,45.415_-122.745
5146,33.914,-84.358,2.238095238095238,33.914_-84.358
22266,44.897,-122.986,2.0,44.897_-122.986
16405,45.069,-93.283,2.176470588235294,45.069_-93.283
26887,34.214,-119.011,2.0,34.214_-119.011
9105,37.488,-76.97,2.037735849056604,37.488_-76.97
13755,40.809,-73.155,2.388888888888889,40.809_-73.155
13663,40.775,-74.203,2.145454545454545,40.775_-74.203
13141,40.669,-111.902,2.066666666666667,40.669_-111.902
2247,30.415,-81.742,2.333333333333333,30.415_-81.742
13392,40.725,-111.987,2.0869565217391304,40.725_-111.987
12666,40.045,-76.426,2.235294117647059,40.045_-76.426
3198,32.87,-96.672,2.333333333333333,32.87_-96.672
27450,29.961,-90.091,1.96,29.961_-90.091
14447,41.63,-72.877,2.3684210526315788,41.63_-72.877
26395,38.801,-77.516,2.0,38.801_-77.516
9726,37.841,-122.298,2.011627906976744,37.841_-122.298
22531,30.297,-81.771,2.0,30.297_-81.771
7052,34.183,-118.316,2.088235294117647,34.183_-118.316
1302,28.452,-80.974,2.607142857142857,28.452_-80.974
12746,40.122,-111.659,2.032258064516129,40.122_-111.659
11932,39.415,-76.66,2.057142857142857,39.415_-76.66
1419,28.552,-81.383,2.125,28.552_-81.383
3909,33.586,-111.892,2.125,33.586_-111.892
17805,38.678,-121.203,2.0,38.678_-121.203
13382,40.724,-111.952,2.130434782608696,40.724_-111.952
5042,33.896,-84.364,2.6,33.896_-84.364
7909,35.346000000000004,-119.04,2.0277777777777777,35.346000000000004_-119.04
20722,39.096,-94.584,2.0,39.096_-94.584
3393,32.95,-117.104,2.0588235294117645,32.95_-117.104
7312,34.324,-118.502,2.2535211267605635,34.324_-118.502
19295,37.776,-77.462,2.0,37.776_-77.462
3738,33.461,-86.82300000000001,2.0384615384615383,33.461_-86.82300000000001
8370,36.191,-86.781,2.076923076923077,36.191_-86.781
7998,35.594,-97.621,2.3043478260869565,35.594_-97.621
10424,38.617,-90.292,2.7,38.617_-90.292
660,26.17,-80.158,2.369747899159664,26.17_-80.158
13014,40.588,-111.901,2.0526315789473686,40.588_-111.901
4404,33.776,-117.488,2.083333333333333,33.776_-117.488
19827,45.285,-93.753,2.0,45.285_-93.753
12479,39.931,-74.953,2.1818181818181817,39.931_-74.953
3087,32.829,-96.782,2.0625,32.829_-96.782
17295,34.072,-117.546,2.0,34.072_-117.546
897,27.114,-82.39,2.3076923076923075,27.114_-82.39
16585,45.37,-122.748,2.1578947368421053,45.37_-122.748
27577,32.206,-110.842,1.5897435897435896,32.206_-110.842
27601,32.25,-110.979,1.947368421052632,32.25_-110.979
27151,38.091,-122.231,2.0,38.091_-122.231
11123,38.956,-94.528,2.1785714285714284,38.956_-94.528
23327,35.146,-80.82000000000001,2.0,35.146_-80.82000000000001
7212,34.266,-79.711,2.117647058823529,34.266_-79.711
22904,38.935,-121.094,2.0,38.935_-121.094
25583,45.417,-122.435,2.0,45.417_-122.435
19562,25.875,-80.209,2.0,25.875_-80.209
1297,28.451,-81.096,2.740740740740741,28.451_-81.096
24572,37.567,-122.311,2.0,37.567_-122.311
25322,28.793,-81.34700000000001,2.0,28.793_-81.34700000000001
16994,47.167,-122.476,2.095238095238096,47.167_-122.476
4370,33.772,-117.485,2.0217391304347827,33.772_-117.485
24764,33.749,-118.273,2.0,33.749_-118.273
18890,28.008,-82.45400000000001,2.0,28.008_-82.45400000000001
12852,40.332,-74.10000000000001,2.1052631578947367,40.332_-74.10000000000001
3674,33.427,-112.048,2.269230769230769,33.427_-112.048
7806,35.24,-118.585,2.0588235294117645,35.24_-118.585
8940,37.344,-121.846,2.142857142857143,37.344_-121.846
6915,34.154,-118.24,2.117647058823529,34.154_-118.24
16253,44.972,-93.252,2.3043478260869565,44.972_-93.252
15671,42.969,-83.726,2.2,42.969_-83.726
25618,32.823,-96.63,2.0,32.823_-96.63
24999,37.074,-122.085,2.0,37.074_-122.085
15572,42.708,-73.82900000000001,2.0625,42.708_-73.82900000000001
19080,35.039,-120.487,2.0,35.039_-120.487
18445,25.715,-80.432,2.0,25.715_-80.432
15341,42.383,-83.438,2.1142857142857143,42.383_-83.438
4244,33.743,-84.358,2.25,33.743_-84.358
12511,39.951,-75.142,2.055555555555556,39.951_-75.142
11890,39.392,-76.708,2.1666666666666665,39.392_-76.708
490,25.979,-80.23,2.3666666666666667,25.979_-80.23
27620,32.282000000000004,-110.979,1.0625,32.282000000000004_-110.979
514,26.004,-80.21600000000001,2.4,26.004_-80.21600000000001
19820,34.026,-117.568,2.0,34.026_-117.568
1976,29.982,-90.056,2.260869565217391,29.982_-90.056
4353,33.769,-118.035,2.05,33.769_-118.035
12797,40.231,-76.937,2.2666666666666666,40.231_-76.937
1866,29.806,-95.446,2.647058823529412,29.806_-95.446
7,25.499,-80.418,2.08,25.499_-80.418
339,25.881,-80.167,2.083333333333333,25.881_-80.167
19251,34.038000000000004,-81.098,2.0,34.038000000000004_-81.098
16705,45.506,-122.671,2.061728395061728,45.506_-122.671
7668,35.134,-80.94,2.0106382978723403,35.134_-80.94
8816,37.254,-121.88,2.034482758620689,37.254_-121.88
15425,42.428,-87.904,2.8,42.428_-87.904
8422,36.606,-78.15,2.095238095238096,36.606_-78.15
20321,25.772,-80.199,2.0,25.772_-80.199
4856,33.873,-118.222,2.0136986301369864,33.873_-118.222
7223,34.271,-118.35,2.1904761904761907,34.271_-118.35
20470,33.767,-117.922,2.0,33.767_-117.922
24150,34.112,-118.266,2.0,34.112_-118.266
828,26.697,-80.07000000000001,2.05,26.697_-80.07000000000001
21831,45.569,-94.142,2.0,45.569_-94.142
26003,35.006,-85.232,2.0,35.006_-85.232
20202,34.075,-118.16,2.0,34.075_-118.16
15363,42.389,-83.218,2.333333333333333,42.389_-83.218
16390,45.066,-93.197,2.05,45.066_-93.197
19860,36.039,-86.65,2.0,36.039_-86.65
12399,39.875,-75.05,2.130434782608696,39.875_-75.05
1253,28.382,-81.506,2.021978021978022,28.382_-81.506
21209,34.408,-119.55,2.0,34.408_-119.55
496,25.984,-80.167,2.0625,25.984_-80.167
3926,33.599000000000004,-117.461,2.142857142857143,33.599000000000004_-117.461
14252,41.251,-73.002,2.090909090909091,41.251_-73.002
2036,30.103,-95.436,2.1875,30.103_-95.436
9012,37.39,-76.769,2.0434782608695654,37.39_-76.769
3835,33.513,-112.113,2.155844155844156,33.513_-112.113
19376,42.992,-77.333,2.0,42.992_-77.333
19610,41.1,-112.002,2.0,41.1_-112.002
17181,47.684,-122.184,2.25,47.684_-122.184
19601,28.027,-82.739,2.0,28.027_-82.739
2682,32.722,-117.163,2.1904761904761907,32.722_-117.163
2889,32.775,-117.049,2.1666666666666665,32.775_-117.049
12936,40.478,-74.292,2.111111111111111,40.478_-74.292
26055,34.036,-118.292,2.0,34.036_-118.292
17440,40.096,-75.296,2.0,40.096_-75.296
27197,33.959,-118.087,2.0,33.959_-118.087
6964,34.160000000000004,-118.635,2.083333333333333,34.160000000000004_-118.635
7540,34.943,-80.974,2.25,34.943_-80.974
21653,39.204,-120.2,2.0,39.204_-120.2
4310,33.759,-84.484,2.810344827586207,33.759_-84.484
8408,36.325,-86.874,2.7058823529411766,36.325_-86.874
13856,40.845,-73.928,2.107843137254902,40.845_-73.928
9133,37.509,-122.343,2.0416666666666665,37.509_-122.343
26514,39.983,-75.82300000000001,2.0,39.983_-75.82300000000001
272,25.829,-80.20700000000001,2.2569444444444446,25.829_-80.20700000000001
13701,40.789,-73.788,2.294117647058824,40.789_-73.788
4885,33.876,-118.193,2.111111111111111,33.876_-118.193
15013,42.112,-87.87,2.5,42.112_-87.87
3244,32.894,-96.77,2.4166666666666665,32.894_-96.77
3600,33.353,-111.971,2.1153846153846154,33.353_-111.971
3429,32.995,-80.09100000000001,2.0172413793103448,32.995_-80.09100000000001
7724,35.176,-78.69800000000001,2.1379310344827585,35.176_-78.69800000000001
2771,32.752,-96.616,2.25,32.752_-96.616
3609,33.381,-117.174,2.05,33.381_-117.174
121,25.761,-80.386,2.055555555555556,25.761_-80.386
17131,47.6,-122.324,2.25,47.6_-122.324
16681,45.497,-122.674,2.06140350877193,45.497_-122.674
2217,30.359,-81.554,2.4,30.359_-81.554
15684,42.98,-83.729,2.24,42.98_-83.729
18271,47.604,-122.328,2.0,47.604_-122.328
8374,36.194,-86.777,2.0588235294117645,36.194_-86.777
27591,32.235,-110.927,1.6666666666666667,32.235_-110.927
10099,38.32,-81.718,2.117647058823529,38.32_-81.718
19311,44.418,-121.77,2.0,44.418_-121.77
12156,39.725,-105.016,2.833333333333333,39.725_-105.016
142,25.775,-80.2,2.4285714285714284,25.775_-80.2
20983,33.837,-117.297,2.0,33.837_-117.297
24455,33.873,-118.246,2.0,33.873_-118.246
12784,40.2,-74.59100000000001,2.4,40.2_-74.59100000000001
22909,37.506,-77.612,2.0,37.506_-77.612
7649,35.111000000000004,-80.927,2.260869565217391,35.111000000000004_-80.927
25876,44.916,-122.989,2.0,44.916_-122.989
6209,34.064,-118.252,2.0625,34.064_-118.252
25119,44.962,-93.27,2.0,44.962_-93.27
819,26.678,-80.142,2.125,26.678_-80.142
17934,25.749,-80.288,2.0,25.749_-80.288
26392,33.197,-117.126,2.0,33.197_-117.126
10976,38.902,-77.01,2.095238095238096,38.902_-77.01
1357,28.52,-81.377,2.05,28.52_-81.377
23927,41.385,-73.601,2.0,41.385_-73.601
23155,38.844,-77.43900000000001,2.0,38.844_-77.43900000000001
8481,36.758,-76.302,2.05,36.758_-76.302
27303,28.084,-82.506,1.9666666666666663,28.084_-82.506
20240,27.936,-82.311,2.0,27.936_-82.311
22560,32.679,-117.087,2.0,32.679_-117.087
22026,39.38,-77.409,2.0,39.38_-77.409
17449,30.507,-87.22200000000001,2.0,30.507_-87.22200000000001
5026,33.892,-117.273,2.026315789473684,33.892_-117.273
15551,42.625,-71.179,2.25,42.625_-71.179
2591,32.682,-96.662,2.4705882352941178,32.682_-96.662
14115,41.079,-73.922,2.134831460674157,41.079_-73.922
4835,33.872,-118.291,2.023529411764706,33.872_-118.291
8201,36.017,-86.625,2.1555555555555554,36.017_-86.625
27274,27.938,-82.746,1.761904761904762,27.938_-82.746
2320,30.46,-81.683,2.294117647058824,30.46_-81.683
10797,38.846,-77.432,2.0416666666666665,38.846_-77.432
18802,37.399,-122.032,2.0,37.399_-122.032
7670,35.136,-80.909,2.095238095238096,35.136_-80.909
24165,30.186,-81.739,2.0,30.186_-81.739
20803,37.567,-121.898,2.0,37.567_-121.898
25148,35.184,-80.808,2.0,35.184_-80.808
5794,34.028,-118.227,2.136363636363636,34.028_-118.227
11866,39.379,-77.408,2.25,39.379_-77.408
18981,37.649,-77.605,2.0,37.649_-77.605
21697,25.81,-80.31400000000001,2.0,25.81_-80.31400000000001
2133,30.278,-97.73,2.5416666666666665,30.278_-97.73
27152,44.04,-121.307,2.0,44.04_-121.307
26521,34.156,-118.447,2.0,34.156_-118.447
4541,33.81,-117.509,2.066666666666667,33.81_-117.509
20150,33.958,-118.112,2.0,33.958_-118.112
20043,38.637,-121.417,2.0,38.637_-121.417
18345,34.083,-118.301,2.0,34.083_-118.301
7252,34.281,-118.401,2.171875,34.281_-118.401
24958,35.844,-78.684,2.0,35.844_-78.684
9918,38.006,-122.084,2.0588235294117645,38.006_-122.084
20092,39.467,-119.786,2.0,39.467_-119.786
2556,32.675,-117.11,2.027027027027027,32.675_-117.11
25484,34.135,-80.964,2.0,34.135_-80.964
6247,34.066,-118.241,2.076923076923077,34.066_-118.241
10705,38.801,-77.517,2.386363636363636,38.801_-77.517
2644,32.708,-117.098,2.04,32.708_-117.098
2150,30.299,-97.717,2.02,30.299_-97.717
12712,40.085,-74.932,2.081081081081081,40.085_-74.932
22755,45.678,-118.853,2.0,45.678_-118.853
13300,40.71,-74.003,2.027027027027027,40.71_-74.003
11156,38.971,-77.179,2.096774193548387,38.971_-77.179
17431,38.572,-77.331,2.0,38.572_-77.331
14297,41.322,-72.885,2.1944444444444446,41.322_-72.885
3634,33.386,-111.749,2.375,33.386_-111.749
14909,41.918,-87.946,2.6,41.918_-87.946
994,27.539,-82.56400000000001,2.0625,27.539_-82.56400000000001
4518,33.803,-84.251,2.6,33.803_-84.251
22548,32.134,-110.888,2.0,32.134_-110.888
6001,34.037,-118.271,2.3870967741935485,34.037_-118.271
24554,32.763,-96.703,2.0,32.763_-96.703
18590,37.875,-122.188,2.0,37.875_-122.188
13230,40.696,-74.37,2.25,40.696_-74.37
5306,33.939,-117.292,2.04,33.939_-117.292
23999,25.933,-80.294,2.0,25.933_-80.294
7900,35.328,-80.746,2.2,35.328_-80.746
3631,33.386,-111.794,2.2,33.386_-111.794
12098,39.686,-75.444,2.2,39.686_-75.444
9755,37.861,-122.21,2.037037037037037,37.861_-122.21
17683,40.56,-111.428,2.0,40.56_-111.428
20850,38.141,-122.229,2.0,38.141_-122.229
28253,38.52,-77.371,1.9565217391304348,38.52_-77.371
14871,41.886,-87.647,2.6,41.886_-87.647
20991,40.707,-74.155,2.0,40.707_-74.155
22669,25.896,-80.244,2.0,25.896_-80.244
27853,36.224,-119.334,1.8888888888888888,36.224_-119.334
26738,28.567,-81.295,2.0,28.567_-81.295
7156,34.232,-118.408,2.1714285714285717,34.232_-118.408
8682,36.999,-76.318,2.4166666666666665,36.999_-76.318
1833,29.784,-95.566,2.4375,29.784_-95.566
16422,45.082,-93.053,2.088235294117647,45.082_-93.053
23317,38.618,-121.514,2.0,38.618_-121.514
20363,38.281,-121.458,2.0,38.281_-121.458
11491,39.098,-94.593,2.333333333333333,39.098_-94.593
24917,38.379,-121.478,2.0,38.379_-121.478
8748,37.134,-121.636,2.117647058823529,37.134_-121.636
17062,47.462,-122.266,2.176470588235294,47.462_-122.266
27249,27.485,-82.434,1.9130434782608696,27.485_-82.434
1009,27.712,-82.336,2.0091743119266057,27.712_-82.336
26488,34.152,-118.114,2.0,34.152_-118.114
2458,32.635,-97.322,2.64,32.635_-97.322
15122,42.254,-88.021,2.326530612244898,42.254_-88.021
10979,38.904,-77.016,2.08,38.904_-77.016
8678,36.991,-76.424,2.25,36.991_-76.424
26330,37.32,-80.039,2.0,37.32_-80.039
2957,32.787,-96.767,2.590909090909091,32.787_-96.767
19548,33.069,-86.73100000000001,2.0,33.069_-86.73100000000001
5661,34.016,-118.055,2.261538461538461,34.016_-118.055
65,25.691,-80.389,2.2888888888888888,25.691_-80.389
27304,28.088,-82.46000000000001,1.9,28.088_-82.46000000000001
817,26.676,-80.071,2.25,26.676_-80.071
7053,34.183,-118.174,2.111111111111111,34.183_-118.174
26435,34.266,-118.468,2.0,34.266_-118.468
296,25.847,-80.242,2.111111111111111,25.847_-80.242
25901,35.446,-119.094,2.0,35.446_-119.094
12615,40.008,-82.897,2.526315789473684,40.008_-82.897
2515,32.664,-96.721,2.32,32.664_-96.721
14081,41.042,-73.785,2.0588235294117645,41.042_-73.785
27600,32.25,-110.994,1.8976377952755905,32.25_-110.994
5282,33.934,-117.408,2.0793650793650795,33.934_-117.408
12660,40.038,-75.354,2.235294117647059,40.038_-75.354
12298,39.804,-86.055,2.083333333333333,39.804_-86.055
25547,40.884,-74.068,2.0,40.884_-74.068
18424,43.991,-123.006,2.0,43.991_-123.006
9734,37.847,-122.028,2.111111111111111,37.847_-122.028
24346,34.032000000000004,-118.026,2.0,34.032000000000004_-118.026
12137,39.719,-84.215,2.0454545454545454,39.719_-84.215
13948,40.89,-74.69500000000001,2.125,40.89_-74.69500000000001
2814,32.76,-96.917,2.75,32.76_-96.917
21955,30.234,-97.863,2.0,30.234_-97.863
12381,39.87,-75.302,2.111111111111111,39.87_-75.302
6555,34.093,-118.243,2.0114942528735638,34.093_-118.243
21349,34.756,-118.796,2.0,34.756_-118.796
7991,35.558,-82.544,2.117647058823529,35.558_-82.544
4258,33.746,-118.293,2.136363636363636,33.746_-118.293
28245,38.49,-121.515,1.9491525423728813,38.49_-121.515
27229,33.466,-112.269,2.0,33.466_-112.269
5335,33.943,-118.098,2.246153846153846,33.943_-118.098
2372,30.54,-91.191,2.125,30.54_-91.191
20117,39.982,-76.69500000000001,2.0,39.982_-76.69500000000001
16036,44.862,-93.283,2.095238095238096,44.862_-93.283
17075,47.468,-122.21,2.333333333333333,47.468_-122.21
5220,33.928,-118.297,2.107142857142857,33.928_-118.297
25369,40.869,-74.331,2.0,40.869_-74.331
4442,33.782000000000004,-118.208,2.05,33.782000000000004_-118.208
25074,35.751,-78.70700000000001,2.0,35.751_-78.70700000000001
7833,35.258,-80.842,2.2777777777777777,35.258_-80.842
13769,40.816,-73.895,2.1666666666666665,40.816_-73.895
23967,32.968,-96.92,2.0,32.968_-96.92
26421,35.096000000000004,-80.86,2.0,35.096000000000004_-80.86
23480,32.717,-117.085,2.0,32.717_-117.085
18267,36.863,-121.577,2.0,36.863_-121.577
27693,33.567,-112.203,1.6111111111111112,33.567_-112.203
10370,38.587,-121.448,2.0277777777777777,38.587_-121.448
14439,41.61,-72.901,2.45,41.61_-72.901
25825,34.07,-117.546,2.0,34.07_-117.546
6173,34.06,-118.216,2.0080645161290325,34.06_-118.216
12104,39.692,-86.243,2.35,39.692_-86.243
11195,38.996,-76.513,2.033333333333333,38.996_-76.513
10410,38.611,-121.265,2.048780487804878,38.611_-121.265
21998,37.135,-121.637,2.0,37.135_-121.637
